Cycle,Total Messages,,Total Cycle Spend,,Total Data Received,,Peers Remaining,,Unsatisfied,,Budget Exhausted,,Orphaned,,PEER_DOWN,,MALFORMED_RECORDS,,DATA_REQUEST,,NO_DATA,,NO_ACCESS,,POLICY_INFORM,,REJECT_POLICIES,,RECORD_INFORM,,DATA_RESULT,,DATA_RESULT (+Data),,Data Received,,Cycle Spend,,Total Profit,,Total Neighbours,,Average Satisfaction,,Average Profit,,Average Data Received,,Average Normalised Profit,,Average Neighbours,
174,6462.0,6462.0,10270.0,10270.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4291.0,-4291.0,577.0,577.0,70.3190747052459,70.3190747052459,-42.91,-42.91,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
175,6492.0,6492.0,10326.0,10326.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4347.0,-4347.0,577.0,577.0,70.3190747052459,70.3190747052459,-43.47,-43.47,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
176,6522.0,6522.0,10382.0,10382.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4403.0,-4403.0,577.0,577.0,70.3190747052459,70.3190747052459,-44.03,-44.03,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
177,6552.0,6552.0,10438.0,10438.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4459.0,-4459.0,577.0,577.0,70.3190747052459,70.3190747052459,-44.59,-44.59,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
178,6582.0,6582.0,10494.0,10494.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4515.0,-4515.0,577.0,577.0,70.3190747052459,70.3190747052459,-45.15,-45.15,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
179,6612.0,6612.0,10550.0,10550.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4571.0,-4571.0,577.0,577.0,70.3190747052459,70.3190747052459,-45.71,-45.71,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
180,6642.0,6642.0,10606.0,10606.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4627.0,-4627.0,577.0,577.0,70.3190747052459,70.3190747052459,-46.27,-46.27,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
181,6672.0,6672.0,10662.0,10662.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4683.0,-4683.0,577.0,577.0,70.3190747052459,70.3190747052459,-46.83,-46.83,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
182,6702.0,6702.0,10718.0,10718.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4739.0,-4739.0,577.0,577.0,70.3190747052459,70.3190747052459,-47.39,-47.39,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
183,6732.0,6732.0,10774.0,10774.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4795.0,-4795.0,577.0,577.0,70.3190747052459,70.3190747052459,-47.95,-47.95,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
184,6762.0,6762.0,10830.0,10830.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4851.0,-4851.0,577.0,577.0,70.3190747052459,70.3190747052459,-48.51,-48.51,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
185,6792.0,6792.0,10886.0,10886.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4907.0,-4907.0,577.0,577.0,70.3190747052459,70.3190747052459,-49.07,-49.07,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
186,6822.0,6822.0,10942.0,10942.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-4963.0,-4963.0,577.0,577.0,70.3190747052459,70.3190747052459,-49.63,-49.63,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
187,6852.0,6852.0,10998.0,10998.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5019.0,-5019.0,577.0,577.0,70.3190747052459,70.3190747052459,-50.19,-50.19,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
188,6882.0,6882.0,11054.0,11054.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5075.0,-5075.0,577.0,577.0,70.3190747052459,70.3190747052459,-50.75,-50.75,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
189,6912.0,6912.0,11110.0,11110.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5131.0,-5131.0,577.0,577.0,70.3190747052459,70.3190747052459,-51.31,-51.31,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
190,6942.0,6942.0,11166.0,11166.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5187.0,-5187.0,577.0,577.0,70.3190747052459,70.3190747052459,-51.87,-51.87,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
191,6972.0,6972.0,11222.0,11222.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5243.0,-5243.0,577.0,577.0,70.3190747052459,70.3190747052459,-52.43,-52.43,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
192,7002.0,7002.0,11278.0,11278.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5299.0,-5299.0,577.0,577.0,70.3190747052459,70.3190747052459,-52.99,-52.99,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
193,7032.0,7032.0,11334.0,11334.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5355.0,-5355.0,577.0,577.0,70.3190747052459,70.3190747052459,-53.55,-53.55,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
194,7062.0,7062.0,11390.0,11390.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5411.0,-5411.0,577.0,577.0,70.3190747052459,70.3190747052459,-54.11,-54.11,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
195,7092.0,7092.0,11446.0,11446.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5467.0,-5467.0,577.0,577.0,70.3190747052459,70.3190747052459,-54.67,-54.67,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
196,7122.0,7122.0,11502.0,11502.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5523.0,-5523.0,577.0,577.0,70.3190747052459,70.3190747052459,-55.23,-55.23,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
197,7152.0,7152.0,11558.0,11558.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5579.0,-5579.0,577.0,577.0,70.3190747052459,70.3190747052459,-55.79,-55.79,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
198,7182.0,7182.0,11614.0,11614.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5635.0,-5635.0,577.0,577.0,70.3190747052459,70.3190747052459,-56.35,-56.35,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
199,7212.0,7212.0,11670.0,11670.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5691.0,-5691.0,577.0,577.0,70.3190747052459,70.3190747052459,-56.91,-56.91,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
200,7242.0,7242.0,11726.0,11726.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5747.0,-5747.0,577.0,577.0,70.3190747052459,70.3190747052459,-57.47,-57.47,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
201,7272.0,7272.0,11782.0,11782.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5803.0,-5803.0,577.0,577.0,70.3190747052459,70.3190747052459,-58.03,-58.03,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
202,7302.0,7302.0,11838.0,11838.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5859.0,-5859.0,577.0,577.0,70.3190747052459,70.3190747052459,-58.59,-58.59,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
203,7332.0,7332.0,11894.0,11894.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5915.0,-5915.0,577.0,577.0,70.3190747052459,70.3190747052459,-59.15,-59.15,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
204,7362.0,7362.0,11950.0,11950.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-5971.0,-5971.0,577.0,577.0,70.3190747052459,70.3190747052459,-59.71,-59.71,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
205,7392.0,7392.0,12006.0,12006.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6027.0,-6027.0,577.0,577.0,70.3190747052459,70.3190747052459,-60.27,-60.27,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
206,7422.0,7422.0,12062.0,12062.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6083.0,-6083.0,577.0,577.0,70.3190747052459,70.3190747052459,-60.83,-60.83,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
207,7452.0,7452.0,12118.0,12118.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6139.0,-6139.0,577.0,577.0,70.3190747052459,70.3190747052459,-61.39,-61.39,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
208,7482.0,7482.0,12174.0,12174.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6195.0,-6195.0,577.0,577.0,70.3190747052459,70.3190747052459,-61.95,-61.95,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
209,7512.0,7512.0,12230.0,12230.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6251.0,-6251.0,577.0,577.0,70.3190747052459,70.3190747052459,-62.51,-62.51,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
210,7542.0,7542.0,12286.0,12286.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6307.0,-6307.0,577.0,577.0,70.3190747052459,70.3190747052459,-63.07,-63.07,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
211,7572.0,7572.0,12342.0,12342.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6363.0,-6363.0,577.0,577.0,70.3190747052459,70.3190747052459,-63.63,-63.63,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
212,7602.0,7602.0,12398.0,12398.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6419.0,-6419.0,577.0,577.0,70.3190747052459,70.3190747052459,-64.19,-64.19,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
213,7632.0,7632.0,12454.0,12454.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6475.0,-6475.0,577.0,577.0,70.3190747052459,70.3190747052459,-64.75,-64.75,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
214,7662.0,7662.0,12510.0,12510.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6531.0,-6531.0,577.0,577.0,70.3190747052459,70.3190747052459,-65.31,-65.31,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
215,7692.0,7692.0,12566.0,12566.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6587.0,-6587.0,577.0,577.0,70.3190747052459,70.3190747052459,-65.87,-65.87,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
216,7722.0,7722.0,12622.0,12622.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6643.0,-6643.0,577.0,577.0,70.3190747052459,70.3190747052459,-66.43,-66.43,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
217,7752.0,7752.0,12678.0,12678.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6699.0,-6699.0,577.0,577.0,70.3190747052459,70.3190747052459,-66.99,-66.99,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
218,7782.0,7782.0,12734.0,12734.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6755.0,-6755.0,577.0,577.0,70.3190747052459,70.3190747052459,-67.55,-67.55,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
219,7812.0,7812.0,12790.0,12790.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6811.0,-6811.0,577.0,577.0,70.3190747052459,70.3190747052459,-68.11,-68.11,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
220,7842.0,7842.0,12846.0,12846.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6867.0,-6867.0,577.0,577.0,70.3190747052459,70.3190747052459,-68.67,-68.67,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
221,7872.0,7872.0,12902.0,12902.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6923.0,-6923.0,577.0,577.0,70.3190747052459,70.3190747052459,-69.23,-69.23,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
222,7902.0,7902.0,12958.0,12958.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-6979.0,-6979.0,577.0,577.0,70.3190747052459,70.3190747052459,-69.79,-69.79,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
223,7932.0,7932.0,13014.0,13014.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7035.0,-7035.0,577.0,577.0,70.3190747052459,70.3190747052459,-70.35,-70.35,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
224,7962.0,7962.0,13070.0,13070.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7091.0,-7091.0,577.0,577.0,70.3190747052459,70.3190747052459,-70.91,-70.91,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
225,7992.0,7992.0,13126.0,13126.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7147.0,-7147.0,577.0,577.0,70.3190747052459,70.3190747052459,-71.47,-71.47,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
226,8022.0,8022.0,13182.0,13182.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7203.0,-7203.0,577.0,577.0,70.3190747052459,70.3190747052459,-72.03,-72.03,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
227,8052.0,8052.0,13238.0,13238.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7259.0,-7259.0,577.0,577.0,70.3190747052459,70.3190747052459,-72.59,-72.59,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
228,8082.0,8082.0,13294.0,13294.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7315.0,-7315.0,577.0,577.0,70.3190747052459,70.3190747052459,-73.15,-73.15,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
229,8112.0,8112.0,13350.0,13350.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7371.0,-7371.0,577.0,577.0,70.3190747052459,70.3190747052459,-73.71,-73.71,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
230,8142.0,8142.0,13406.0,13406.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7427.0,-7427.0,577.0,577.0,70.3190747052459,70.3190747052459,-74.27,-74.27,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
231,8172.0,8172.0,13462.0,13462.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7483.0,-7483.0,577.0,577.0,70.3190747052459,70.3190747052459,-74.83,-74.83,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
