Cycle,Total Messages,,Total Cycle Spend,,Total Data Received,,Peers Remaining,,Unsatisfied,,Budget Exhausted,,Orphaned,,PEER_DOWN,,MALFORMED_RECORDS,,DATA_REQUEST,,NO_DATA,,NO_ACCESS,,POLICY_INFORM,,REJECT_POLICIES,,RECORD_INFORM,,DATA_RESULT,,DATA_RESULT (+Data),,Data Received,,Cycle Spend,,Total Profit,,Total Neighbours,,Average Satisfaction,,Average Profit,,Average Data Received,,Average Normalised Profit,,Average Neighbours,
172,6680.0,6680.0,9993.0,9993.0,1302.0,1302.0,27.0,27.0,65.0,65.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,-3090.0,-3090.0,288.0,288.0,66.55492917630426,66.55492917630426,-30.9,-30.9,0.0,0.0,69.03,69.03,10.666666666666666,10.666666666666666
173,6691.0,6691.0,10020.0,10020.0,1302.0,1302.0,27.0,27.0,65.0,65.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,27.0,27.0,-3117.0,-3117.0,288.0,288.0,66.55492917630426,66.55492917630426,-31.17,-31.17,0.0,0.0,69.03,69.03,10.666666666666666,10.666666666666666
174,6701.0,6701.0,10046.0,10046.0,1302.0,1302.0,26.0,26.0,64.0,64.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,-3094.0,-3094.0,278.0,278.0,66.66856553994062,66.66856553994062,-30.94,-30.94,0.0,0.0,69.52,69.52,10.692307692307692,10.692307692307692
175,6711.0,6711.0,10072.0,10072.0,1302.0,1302.0,26.0,26.0,64.0,64.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,-3120.0,-3120.0,278.0,278.0,66.66856553994062,66.66856553994062,-31.2,-31.2,0.0,0.0,69.52,69.52,10.692307692307692,10.692307692307692
176,6721.0,6721.0,10098.0,10098.0,1302.0,1302.0,26.0,26.0,64.0,64.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,-3146.0,-3146.0,278.0,278.0,66.66856553994062,66.66856553994062,-31.46,-31.46,0.0,0.0,69.52,69.52,10.692307692307692,10.692307692307692
177,6731.0,6731.0,10124.0,10124.0,1302.0,1302.0,26.0,26.0,64.0,64.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,-3172.0,-3172.0,278.0,278.0,66.66856553994062,66.66856553994062,-31.72,-31.72,0.0,0.0,69.52,69.52,10.692307692307692,10.692307692307692
178,6741.0,6741.0,10150.0,10150.0,1302.0,1302.0,26.0,26.0,64.0,64.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,-3198.0,-3198.0,278.0,278.0,66.66856553994062,66.66856553994062,-31.98,-31.98,0.0,0.0,69.52,69.52,10.692307692307692,10.692307692307692
179,6751.0,6751.0,10176.0,10176.0,1302.0,1302.0,26.0,26.0,64.0,64.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,-3224.0,-3224.0,278.0,278.0,66.66856553994062,66.66856553994062,-32.24,-32.24,0.0,0.0,69.52,69.52,10.692307692307692,10.692307692307692
180,6761.0,6761.0,10201.0,10201.0,1302.0,1302.0,25.0,25.0,64.0,64.0,39.0,39.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,-3250.0,-3250.0,268.0,268.0,66.66856553994062,66.66856553994062,-32.5,-32.5,0.0,0.0,69.51,69.51,10.72,10.72
181,6770.0,6770.0,10226.0,10226.0,1302.0,1302.0,25.0,25.0,64.0,64.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,-3275.0,-3275.0,268.0,268.0,66.66856553994062,66.66856553994062,-32.75,-32.75,0.0,0.0,69.51,69.51,10.72,10.72
182,6779.0,6779.0,10251.0,10251.0,1302.0,1302.0,25.0,25.0,64.0,64.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,-3300.0,-3300.0,268.0,268.0,66.66856553994062,66.66856553994062,-33.0,-33.0,0.0,0.0,69.51,69.51,10.72,10.72
183,6788.0,6788.0,10276.0,10276.0,1302.0,1302.0,25.0,25.0,64.0,64.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,-3325.0,-3325.0,268.0,268.0,66.66856553994062,66.66856553994062,-33.25,-33.25,0.0,0.0,69.51,69.51,10.72,10.72
184,6797.0,6797.0,10300.0,10300.0,1302.0,1302.0,24.0,24.0,64.0,64.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,-3350.0,-3350.0,258.0,258.0,66.66856553994062,66.66856553994062,-33.5,-33.5,0.0,0.0,69.5,69.5,10.75,10.75
185,6806.0,6806.0,10324.0,10324.0,1302.0,1302.0,24.0,24.0,64.0,64.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,-3374.0,-3374.0,258.0,258.0,66.66856553994062,66.66856553994062,-33.74,-33.74,0.0,0.0,69.5,69.5,10.75,10.75
186,6815.0,6815.0,10348.0,10348.0,1302.0,1302.0,24.0,24.0,64.0,64.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,-3398.0,-3398.0,258.0,258.0,66.66856553994062,66.66856553994062,-33.98,-33.98,0.0,0.0,69.5,69.5,10.75,10.75
187,6824.0,6824.0,10372.0,10372.0,1302.0,1302.0,24.0,24.0,64.0,64.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,-3422.0,-3422.0,258.0,258.0,66.66856553994062,66.66856553994062,-34.22,-34.22,0.0,0.0,69.5,69.5,10.75,10.75
188,6833.0,6833.0,10396.0,10396.0,1302.0,1302.0,24.0,24.0,64.0,64.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,-3446.0,-3446.0,258.0,258.0,66.66856553994062,66.66856553994062,-34.46,-34.46,0.0,0.0,69.5,69.5,10.75,10.75
189,6842.0,6842.0,10420.0,10420.0,1302.0,1302.0,24.0,24.0,64.0,64.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,-3470.0,-3470.0,258.0,258.0,66.66856553994062,66.66856553994062,-34.7,-34.7,0.0,0.0,69.5,69.5,10.75,10.75
190,6851.0,6851.0,10443.0,10443.0,1302.0,1302.0,23.0,23.0,64.0,64.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,-3494.0,-3494.0,247.0,247.0,66.66856553994062,66.66856553994062,-34.94,-34.94,0.0,0.0,69.49,69.49,10.73913043478261,10.73913043478261
191,6860.0,6860.0,10465.0,10465.0,1302.0,1302.0,22.0,22.0,64.0,64.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,-3517.0,-3517.0,237.0,237.0,66.66856553994062,66.66856553994062,-35.17,-35.17,0.0,0.0,69.48,69.48,10.772727272727273,10.772727272727273
192,6869.0,6869.0,10487.0,10487.0,1302.0,1302.0,22.0,22.0,64.0,64.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,-3539.0,-3539.0,237.0,237.0,66.66856553994062,66.66856553994062,-35.39,-35.39,0.0,0.0,69.48,69.48,10.772727272727273,10.772727272727273
193,6878.0,6878.0,10509.0,10509.0,1302.0,1302.0,22.0,22.0,64.0,64.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,-3561.0,-3561.0,237.0,237.0,66.66856553994062,66.66856553994062,-35.61,-35.61,0.0,0.0,69.48,69.48,10.772727272727273,10.772727272727273
194,6887.0,6887.0,10531.0,10531.0,1302.0,1302.0,22.0,22.0,64.0,64.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,-3583.0,-3583.0,237.0,237.0,66.66856553994062,66.66856553994062,-35.83,-35.83,0.0,0.0,69.48,69.48,10.772727272727273,10.772727272727273
195,6896.0,6896.0,10552.0,10552.0,1302.0,1302.0,21.0,21.0,64.0,64.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,-3605.0,-3605.0,226.0,226.0,66.66856553994062,66.66856553994062,-36.05,-36.05,0.0,0.0,69.47,69.47,10.761904761904763,10.761904761904763
196,6905.0,6905.0,10571.0,10571.0,1302.0,1302.0,19.0,19.0,64.0,64.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,-3626.0,-3626.0,203.0,203.0,66.66856553994062,66.66856553994062,-36.26,-36.26,0.0,0.0,69.45,69.45,10.68421052631579,10.68421052631579
197,6914.0,6914.0,10590.0,10590.0,1302.0,1302.0,19.0,19.0,64.0,64.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,-3645.0,-3645.0,203.0,203.0,66.66856553994062,66.66856553994062,-36.45,-36.45,0.0,0.0,69.45,69.45,10.68421052631579,10.68421052631579
198,6923.0,6923.0,10609.0,10609.0,1302.0,1302.0,19.0,19.0,64.0,64.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,-3664.0,-3664.0,203.0,203.0,66.66856553994062,66.66856553994062,-36.64,-36.64,0.0,0.0,69.45,69.45,10.68421052631579,10.68421052631579
199,6932.0,6932.0,10628.0,10628.0,1302.0,1302.0,19.0,19.0,64.0,64.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,-3683.0,-3683.0,203.0,203.0,66.66856553994062,66.66856553994062,-36.83,-36.83,0.0,0.0,69.45,69.45,10.68421052631579,10.68421052631579
200,6941.0,6941.0,10646.0,10646.0,1302.0,1302.0,18.0,18.0,64.0,64.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,-3702.0,-3702.0,193.0,193.0,66.66856553994062,66.66856553994062,-37.02,-37.02,0.0,0.0,69.44,69.44,10.722222222222221,10.722222222222221
201,6950.0,6950.0,10664.0,10664.0,1302.0,1302.0,18.0,18.0,64.0,64.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,-3720.0,-3720.0,193.0,193.0,66.66856553994062,66.66856553994062,-37.2,-37.2,0.0,0.0,69.44,69.44,10.722222222222221,10.722222222222221
202,6958.0,6958.0,10681.0,10681.0,1302.0,1302.0,17.0,17.0,64.0,64.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-3738.0,-3738.0,183.0,183.0,66.66856553994062,66.66856553994062,-37.38,-37.38,0.0,0.0,69.43,69.43,10.764705882352942,10.764705882352942
203,6966.0,6966.0,10698.0,10698.0,1302.0,1302.0,17.0,17.0,64.0,64.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-3755.0,-3755.0,183.0,183.0,66.66856553994062,66.66856553994062,-37.55,-37.55,0.0,0.0,69.43,69.43,10.764705882352942,10.764705882352942
204,6974.0,6974.0,10715.0,10715.0,1302.0,1302.0,17.0,17.0,64.0,64.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-3772.0,-3772.0,183.0,183.0,66.66856553994062,66.66856553994062,-37.72,-37.72,0.0,0.0,69.43,69.43,10.764705882352942,10.764705882352942
205,6982.0,6982.0,10732.0,10732.0,1302.0,1302.0,17.0,17.0,64.0,64.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-3789.0,-3789.0,183.0,183.0,66.66856553994062,66.66856553994062,-37.89,-37.89,0.0,0.0,69.43,69.43,10.764705882352942,10.764705882352942
206,6990.0,6990.0,10749.0,10749.0,1302.0,1302.0,17.0,17.0,64.0,64.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-3806.0,-3806.0,183.0,183.0,66.66856553994062,66.66856553994062,-38.06,-38.06,0.0,0.0,69.43,69.43,10.764705882352942,10.764705882352942
207,6998.0,6998.0,10766.0,10766.0,1302.0,1302.0,17.0,17.0,64.0,64.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-3823.0,-3823.0,183.0,183.0,66.66856553994062,66.66856553994062,-38.23,-38.23,0.0,0.0,69.43,69.43,10.764705882352942,10.764705882352942
208,7006.0,7006.0,10783.0,10783.0,1302.0,1302.0,17.0,17.0,64.0,64.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-3840.0,-3840.0,183.0,183.0,66.66856553994062,66.66856553994062,-38.4,-38.4,0.0,0.0,69.43,69.43,10.764705882352942,10.764705882352942
209,7014.0,7014.0,10800.0,10800.0,1302.0,1302.0,17.0,17.0,64.0,64.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-3857.0,-3857.0,183.0,183.0,66.66856553994062,66.66856553994062,-38.57,-38.57,0.0,0.0,69.43,69.43,10.764705882352942,10.764705882352942
210,7022.0,7022.0,10817.0,10817.0,1302.0,1302.0,17.0,17.0,64.0,64.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-3874.0,-3874.0,183.0,183.0,66.66856553994062,66.66856553994062,-38.74,-38.74,0.0,0.0,69.43,69.43,10.764705882352942,10.764705882352942
211,7030.0,7030.0,10833.0,10833.0,1302.0,1302.0,16.0,16.0,64.0,64.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,-3891.0,-3891.0,173.0,173.0,66.66856553994062,66.66856553994062,-38.91,-38.91,0.0,0.0,69.42,69.42,10.8125,10.8125
212,7036.0,7036.0,10848.0,10848.0,1302.0,1302.0,15.0,15.0,64.0,64.0,49.0,49.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,-3907.0,-3907.0,162.0,162.0,66.66856553994062,66.66856553994062,-39.07,-39.07,0.0,0.0,69.41,69.41,10.8,10.8
213,7042.0,7042.0,10862.0,10862.0,1302.0,1302.0,14.0,14.0,64.0,64.0,50.0,50.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,-3922.0,-3922.0,148.0,148.0,66.66856553994062,66.66856553994062,-39.22,-39.22,0.0,0.0,69.4,69.4,10.571428571428571,10.571428571428571
214,7048.0,7048.0,10876.0,10876.0,1302.0,1302.0,14.0,14.0,64.0,64.0,50.0,50.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,-3936.0,-3936.0,146.0,146.0,66.66856553994062,66.66856553994062,-39.36,-39.36,0.0,0.0,69.4,69.4,10.428571428571429,10.428571428571429
215,7052.0,7052.0,10889.0,10889.0,1326.0,1326.0,13.0,13.0,64.0,64.0,51.0,51.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,13.0,13.0,-3902.0,-3902.0,132.0,132.0,67.31721418858928,67.31721418858928,-39.02,-39.02,1.8461538461538463,1.8461538461538463,69.87,69.87,10.153846153846153,10.153846153846153
216,7055.0,7055.0,10901.0,10901.0,1326.0,1326.0,12.0,12.0,64.0,64.0,52.0,52.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,-3915.0,-3915.0,123.0,123.0,67.31721418858928,67.31721418858928,-39.15,-39.15,0.0,0.0,69.86,69.86,10.25,10.25
217,7058.0,7058.0,10913.0,10913.0,1326.0,1326.0,12.0,12.0,64.0,64.0,52.0,52.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,-3927.0,-3927.0,121.0,121.0,67.31721418858928,67.31721418858928,-39.27,-39.27,0.0,0.0,69.86,69.86,10.083333333333334,10.083333333333334
218,7061.0,7061.0,10924.0,10924.0,1326.0,1326.0,11.0,11.0,64.0,64.0,53.0,53.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,-3939.0,-3939.0,107.0,107.0,67.31721418858928,67.31721418858928,-39.39,-39.39,0.0,0.0,69.85,69.85,9.727272727272727,9.727272727272727
219,7064.0,7064.0,10935.0,10935.0,1326.0,1326.0,11.0,11.0,64.0,64.0,53.0,53.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,-3950.0,-3950.0,105.0,105.0,67.31721418858928,67.31721418858928,-39.5,-39.5,0.0,0.0,69.85,69.85,9.545454545454545,9.545454545454545
220,7067.0,7067.0,10946.0,10946.0,1326.0,1326.0,11.0,11.0,64.0,64.0,53.0,53.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,-3961.0,-3961.0,102.0,102.0,67.31721418858928,67.31721418858928,-39.61,-39.61,0.0,0.0,69.85,69.85,9.272727272727273,9.272727272727273
221,7070.0,7070.0,10957.0,10957.0,1326.0,1326.0,11.0,11.0,64.0,64.0,53.0,53.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,-3972.0,-3972.0,100.0,100.0,67.31721418858928,67.31721418858928,-39.72,-39.72,0.0,0.0,69.85,69.85,9.090909090909092,9.090909090909092
222,7072.0,7072.0,10968.0,10968.0,1326.0,1326.0,11.0,11.0,64.0,64.0,53.0,53.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,-3983.0,-3983.0,99.0,99.0,67.31721418858928,67.31721418858928,-39.83,-39.83,0.0,0.0,69.85,69.85,9.0,9.0
223,7073.0,7073.0,10979.0,10979.0,1326.0,1326.0,11.0,11.0,64.0,64.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,-3994.0,-3994.0,98.0,98.0,67.31721418858928,67.31721418858928,-39.94,-39.94,0.0,0.0,69.85,69.85,8.909090909090908,8.909090909090908
224,7074.0,7074.0,10990.0,10990.0,1326.0,1326.0,11.0,11.0,64.0,64.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,-4005.0,-4005.0,98.0,98.0,67.31721418858928,67.31721418858928,-40.05,-40.05,0.0,0.0,69.85,69.85,8.909090909090908,8.909090909090908
225,7075.0,7075.0,11001.0,11001.0,1326.0,1326.0,11.0,11.0,64.0,64.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,-4016.0,-4016.0,99.0,99.0,67.31721418858928,67.31721418858928,-40.16,-40.16,0.0,0.0,69.85,69.85,9.0,9.0
226,7076.0,7076.0,11012.0,11012.0,1326.0,1326.0,11.0,11.0,64.0,64.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,11.0,-4027.0,-4027.0,101.0,101.0,67.31721418858928,67.31721418858928,-40.27,-40.27,0.0,0.0,69.85,69.85,9.181818181818182,9.181818181818182
227,7076.0,7076.0,11023.0,11023.0,1333.0,1333.0,11.0,11.0,64.0,64.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,11.0,11.0,-4017.0,-4017.0,102.0,102.0,67.53596418858928,67.53596418858928,-40.17,-40.17,0.6363636363636364,0.6363636363636364,70.06,70.06,9.272727272727273,9.272727272727273
228,7076.0,7076.0,11034.0,11034.0,1333.0,1333.0,11.0,11.0,64.0,64.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,-4028.0,-4028.0,102.0,102.0,67.53596418858928,67.53596418858928,-40.28,-40.28,0.0,0.0,70.06,70.06,9.272727272727273,9.272727272727273
229,7076.0,7076.0,11045.0,11045.0,1333.0,1333.0,11.0,11.0,64.0,64.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,-4039.0,-4039.0,103.0,103.0,67.53596418858928,67.53596418858928,-40.39,-40.39,0.0,0.0,70.06,70.06,9.363636363636363,9.363636363636363
